transaction_id,blood_bank_id,blood_group,component_type,transaction_type,units,transaction_timestamp,source_donation_id,source_transfer_id,destination_bank_id,status,issue_id
TXN9AEA248768,BB015,O+,RBC,DONATION,1.0,2026-05-13 17:38:00,DONATION0562,,,POSTED,
TXN908607016A,BB002,A+,Plasma,ISSUE,3.0,2026-05-13 17:56:00,,,,POSTED,ISSUE652BC8A411
TXN1C317CD9BD,BB015,O+,Plasma,DONATION,1.0,2026-05-13 18:52:00,DONATION0562,,,POSTED,
TXN876F151035,BB019,O+,RBC,DONATION,1.0,2026-05-13 18:55:00,DONATION0993,,,POSTED,
TXN91B5A949AB,BB018,A+,Plasma,ISSUE,1.0,2026-05-14 10:29:00,,,,POSTED,ISSUE06E8D0F65D
TXN54484B8403,BB020,A+,RBC,ISSUE,2.0,2026-05-14 11:00:00,,,,POSTED,ISSUE2251774B51
TXNB19F8A89BB,BB010,A-,Plasma,DONATION,2.0,2026-05-14 11:08:00,DONATION0531,,,POSTED,
TXN065001A14E,BB006,A-,Platelets,EXPIRY,1.0,2026-05-14 15:16:00,,,,POSTED,
TXN1F07361F93,BB010,A-,Platelets,DONATION,2.0,2026-05-14 15:47:00,DONATION0531,,,POSTED,
TXN3DFDC643BD,BB014,A+,Plasma,ISSUE,1.0,2026-05-14 16:12:00,,,,POSTED,ISSUEE194B3E8D4
TXNAA95556F2D,BB010,A-,RBC,DONATION,2.0,2026-05-14 17:14:00,DONATION0531,,,POSTED,
TXN8018E65FE7,BB015,B-,RBC,DONATION,1.0,2026-05-15 13:50:00,DONATION0088,,,POSTED,
TXND89F921453,BB001,O+,Plasma,DONATION,2.0,2026-05-15 14:43:00,DONATION1031,,,POSTED,
TXNB6012E5923,BB015,B-,Plasma,DONATION,1.0,2026-05-15 14:51:00,DONATION0088,,,POSTED,
TXN99B5EC07C1,BB012,A+,Plasma,ISSUE,3.0,2026-05-15 15:13:00,,,,POSTED,ISSUE6783743631
TXNB12409D2B5,BB001,O+,RBC,DONATION,2.0,2026-05-15 17:42:00,DONATION1031,,,POSTED,
TXN6E8DC891B3,BB014,A+,RBC,DONATION,2.0,2026-05-16 08:19:00,DONATION1459,,,POSTED,
TXN555824B8C2,BB014,A+,Plasma,DONATION,2.0,2026-05-16 08:43:00,DONATION1459,,,POSTED,
TXND8A0B4F2A1,BB004,A+,RBC,DONATION,1.0,2026-05-16 17:23:00,DONATION1916,,,POSTED,
TXN6AA927320D,BB004,A+,Plasma,DONATION,1.0,2026-05-16 18:44:00,DONATION1916,,,POSTED,
TXN8863B49B56,BB013,B+,RBC,ISSUE,4.0,2026-05-17 08:00:00,,,,POSTED,ISSUE4CCB54C595
TXN3CEF06AB6F,BB010,A+,Plasma,DONATION,1.0,2026-05-17 09:30:00,DONATION1423,,,POSTED,
TXN5B106A6B59,BB019,A+,Plasma,DONATION,1.0,2026-05-17 10:54:00,DONATION1411,,,POSTED,
TXNE88713CAA4,BB015,B-,RBC,DONATION,1.0,2026-05-17 11:41:00,DONATION1292,,,POSTED,
TXN713176DF3B,BB011,A+,Platelets,ISSUE,1.0,2026-05-17 12:40:00,,,,POSTED,ISSUE4B5A0738DA
TXN644557DC26,BB009,A+,RBC,DONATION,1.0,2026-05-17 12:54:00,DONATION1149,,,POSTED,
TXNF2D3878B90,BB019,A+,RBC,DONATION,1.0,2026-05-17 13:02:00,DONATION1411,,,POSTED,
TXN0FDFD89BE8,BB017,B+,Plasma,ISSUE,4.0,2026-05-17 13:51:00,,,,POSTED,ISSUEC9DB7DBA08
TXNF821E24BDD,BB014,B+,RBC,DONATION,1.0,2026-05-17 14:27:00,DONATION0946,,,POSTED,
TXN741EB59605,BB014,B+,Plasma,DONATION,1.0,2026-05-17 15:24:00,DONATION0946,,,POSTED,
TXNFBEDD9BB4E,BB015,B-,Plasma,DONATION,1.0,2026-05-17 15:59:00,DONATION1292,,,POSTED,
TXN66B05831B9,BB014,B+,Platelets,DONATION,1.0,2026-05-17 16:12:00,DONATION0946,,,POSTED,
TXNF71E8DF53D,BB009,A+,Plasma,DONATION,1.0,2026-05-17 16:27:00,DONATION1149,,,POSTED,
TXN2EAB5E8328,BB015,B-,RBC,ISSUE,1.0,2026-05-17 17:06:00,,,,POSTED,ISSUE3D212AB6A8
TXN1E90212196,BB019,A+,Platelets,DONATION,1.0,2026-05-17 17:53:00,DONATION1411,,,POSTED,
TXN0140B0E019,BB010,A+,RBC,DONATION,1.0,2026-05-17 18:33:00,DONATION1423,,,POSTED,
TXN64D19359BA,BB019,O+,Plasma,ISSUE,3.0,2026-05-18 15:10:00,,,,POSTED,ISSUE52C66404F9
TXNCFCE231548,BB004,O+,Plasma,ISSUE,4.0,2026-05-18 16:02:00,,,,POSTED,ISSUE994CB8AD93
TXN42BB2EAF56,BB008,A+,RBC,DONATION,1.0,2026-05-18 16:19:00,DONATION1442,,,POSTED,
TXNFA425F8332,BB008,A+,Plasma,DONATION,1.0,2026-05-18 17:46:00,DONATION1442,,,POSTED,
TXNFFBCEB924E,BB020,B-,RBC,ISSUE,1.0,2026-05-18 18:17:00,,,,POSTED,ISSUEEABF99E30F
TXNBA9F157784,BB003,A-,Plasma,ISSUE,1.0,2026-05-19 08:01:00,,,,POSTED,ISSUE2B676DA337
TXN3CBE5D5A38,BB014,O+,RBC,ISSUE,3.0,2026-05-19 08:10:00,,,,POSTED,ISSUE2C3DF2EC0F
TXN7F69BA278A,BB016,A+,Platelets,DONATION,1.0,2026-05-19 08:26:00,DONATION0381,,,POSTED,
TXN32626D423B,BB014,A+,RBC,ISSUE,2.0,2026-05-19 10:14:00,,,,POSTED,ISSUE4A56D1F211
TXN7B37C3ACDB,BB011,A+,RBC,ISSUE,3.0,2026-05-19 10:58:00,,,,POSTED,ISSUEDE983345B1
TXN5A07ED8D6B,BB016,A+,RBC,DONATION,1.0,2026-05-19 11:52:00,DONATION0381,,,POSTED,
TXN781D0A774D,BB002,O+,Plasma,DONATION,2.0,2026-05-19 13:48:00,DONATION0118,,,POSTED,
TXN65483A27F7,BB016,A+,Plasma,DONATION,1.0,2026-05-19 15:56:00,DONATION0381,,,POSTED,
TXNFD65629FDB,BB010,A+,RBC,ISSUE,2.0,2026-05-19 16:19:00,,,,POSTED,ISSUE129AC8A08D
TXN494D907D5D,BB002,O+,RBC,DONATION,2.0,2026-05-19 16:38:00,DONATION0118,,,POSTED,
TXNCF2B0C961F,BB020,O+,Plasma,DONATION,1.0,2026-05-20 08:48:00,DONATION0688,,,POSTED,
TXNC0B9387F2A,BB020,O+,RBC,DONATION,1.0,2026-05-20 13:34:00,DONATION0688,,,POSTED,
TXN56FC763F83,BB006,AB+,RBC,ISSUE,1.0,2026-05-20 15:24:00,,,,POSTED,ISSUE4481579628
TXNEC56A73D31,BB010,O+,Plasma,DONATION,1.0,2026-05-21 08:40:00,DONATION1435,,,POSTED,
TXNB307417988,BB006,AB+,Platelets,ISSUE,1.0,2026-05-21 08:50:00,,,,POSTED,ISSUE6C2D4CBDA4
TXN409507CE61,BB003,O+,RBC,DONATION,1.0,2026-05-21 09:24:00,DONATION1644,,,POSTED,
TXN9E179465A7,BB020,A+,RBC,DONATION,1.0,2026-05-21 11:03:00,DONATION0574,,,POSTED,
TXN61CDCE5C5D,BB016,O+,Plasma,DONATION,1.0,2026-05-21 12:10:00,DONATION1864,,,POSTED,
TXN7F1C7BB9DC,BB010,O+,Platelets,DONATION,1.0,2026-05-21 12:16:00,DONATION1435,,,POSTED,
TXN5AD4CEF78D,BB020,A+,Plasma,DONATION,1.0,2026-05-21 12:24:00,DONATION0574,,,POSTED,
TXN90ADBF57BC,BB003,O+,Plasma,DONATION,1.0,2026-05-21 13:29:00,DONATION1644,,,POSTED,
TXN7D3D60D47E,BB014,A+,Plasma,ISSUE,1.0,2026-05-21 14:00:00,,,,POSTED,ISSUE44F3B17178
TXN6371D3349A,BB010,A+,RBC,DONATION,1.0,2026-05-21 14:05:00,DONATION0616,,,POSTED,
TXN6A02724DDE,BB016,O+,RBC,DONATION,1.0,2026-05-21 17:11:00,DONATION1864,,,POSTED,
TXN2AC65DC97B,BB010,A+,Plasma,DONATION,1.0,2026-05-21 17:18:00,DONATION0616,,,POSTED,
TXNE660FA2D8F,BB010,O+,RBC,DONATION,1.0,2026-05-21 18:13:00,DONATION1435,,,POSTED,
TXN6DE674CD4D,BB005,A+,Platelets,DONATION,1.0,2026-05-22 09:05:00,DONATION0795,,,POSTED,
TXND628CFC29E,BB016,O+,Platelets,DONATION,1.0,2026-05-22 10:50:00,DONATION0610,,,POSTED,
TXN49A53A3005,BB010,A-,Platelets,ISSUE,1.0,2026-05-22 11:15:00,,,,POSTED,ISSUE18CDC5CE52
TXN50484CA7C3,BB005,A+,RBC,DONATION,1.0,2026-05-22 11:28:00,DONATION0795,,,POSTED,
TXN8CC50ACAB0,BB009,A+,RBC,ISSUE,1.0,2026-05-22 11:36:00,,,,POSTED,ISSUE1805549D2B
TXN0A99E1970A,BB014,O+,Platelets,ISSUE,2.0,2026-05-22 12:21:00,,,,POSTED,ISSUE96A6F5AC3C
TXN28A6A99149,BB005,A+,Plasma,DONATION,1.0,2026-05-22 12:29:00,DONATION0795,,,POSTED,
TXNC8BE864279,BB010,A+,Plasma,ISSUE,2.0,2026-05-22 12:40:00,,,,POSTED,ISSUEE6DB641F7A
TXN825D370498,BB016,O+,RBC,DONATION,1.0,2026-05-22 14:43:00,DONATION0610,,,POSTED,
TXNBF417C0066,BB016,O+,Plasma,DONATION,1.0,2026-05-22 16:21:00,DONATION0610,,,POSTED,
TXNF38C2297A8,BB004,A+,Plasma,DONATION,2.0,2026-05-23 10:08:00,DONATION1232,,,POSTED,
TXNC5A413E223,BB008,A+,Plasma,ISSUE,2.0,2026-05-23 10:34:00,,,,POSTED,ISSUE777A5D466E
TXN79D88C9DC9,BB016,O+,RBC,ISSUE,1.0,2026-05-23 14:16:00,,,,POSTED,ISSUEFA28C9CD07
TXNE38512A278,BB004,A+,RBC,DONATION,2.0,2026-05-23 15:40:00,DONATION1232,,,POSTED,
TXN0A5D043425,BB020,O-,RBC,EXPIRY,1.0,2026-05-23 15:54:00,,,,POSTED,
TXN156282694C,BB014,B+,RBC,ISSUE,2.0,2026-05-24 12:42:00,,,,POSTED,ISSUEA8D08873C0
TXNFDADEC54C3,BB004,B+,Platelets,DONATION,2.0,2026-05-24 14:31:00,DONATION0167,,,POSTED,
TXN9D9E1D99EA,BB004,B+,RBC,DONATION,2.0,2026-05-24 16:00:00,DONATION0167,,,POSTED,
TXN25F6A2416F,BB004,B+,Plasma,DONATION,2.0,2026-05-24 16:12:00,DONATION0167,,,POSTED,
TXN972CB64AB3,BB016,A+,Plasma,ISSUE,3.0,2026-05-25 10:10:00,,,,POSTED,ISSUEF65761755C
TXN51D8454868,BB004,A+,Plasma,ISSUE,1.0,2026-05-25 10:47:00,,,,POSTED,ISSUED09E694B83
TXN2F75F4997E,BB002,AB-,RBC,DONATION,1.0,2026-05-26 10:40:00,DONATION1440,,,POSTED,
TXN397CBA846F,BB015,B+,RBC,DONATION,2.0,2026-05-26 11:22:00,DONATION0971,,,POSTED,
TXND3F793D8CC,BB007,O+,RBC,DONATION,2.0,2026-05-26 12:19:00,DONATION0413,,,POSTED,
TXN48A6645D82,BB010,O+,Plasma,ISSUE,1.0,2026-05-26 13:40:00,,,,POSTED,ISSUE4848F7A01C
TXNFFF238A12E,BB015,B+,Plasma,DONATION,2.0,2026-05-26 14:18:00,DONATION0971,,,POSTED,
TXN6B84DC352B,BB007,O+,Plasma,DONATION,2.0,2026-05-26 15:38:00,DONATION0413,,,POSTED,
TXN42200AA140,BB002,AB-,Plasma,DONATION,1.0,2026-05-26 15:57:00,DONATION1440,,,POSTED,
TXN919E05E614,BB015,B+,Platelets,DONATION,2.0,2026-05-26 16:31:00,DONATION0971,,,POSTED,
TXND5020314FA,BB005,O+,Plasma,DONATION,1.0,2026-05-26 16:33:00,DONATION1385,,,POSTED,
TXN12516CACBB,BB005,O+,RBC,DONATION,1.0,2026-05-26 17:38:00,DONATION1385,,,POSTED,
TXN6D84830F42,BB004,B+,Plasma,ISSUE,3.0,2026-05-26 18:22:00,,,,POSTED,ISSUEAE077F8B50
TXN05B974DB28,BB001,AB+,Plasma,DONATION,1.0,2026-05-27 09:49:00,DONATION0146,,,POSTED,
TXN337528E660,BB008,A+,RBC,ISSUE,1.0,2026-05-27 17:36:00,,,,POSTED,ISSUE062A694D1E
TXN9336B137CC,BB001,AB+,RBC,DONATION,1.0,2026-05-27 17:38:00,DONATION0146,,,POSTED,
TXN7F0595EF54,BB003,O+,Plasma,DONATION,1.0,2026-05-28 08:15:00,DONATION0388,,,POSTED,
TXN7BE3162946,BB016,O+,Plasma,DONATION,2.0,2026-05-28 09:05:00,DONATION0880,,,POSTED,
TXND6AB0F1482,BB003,B+,Plasma,DONATION,1.0,2026-05-28 10:12:00,DONATION1257,,,POSTED,
TXNF1B1B10FFD,BB003,O+,RBC,DONATION,1.0,2026-05-28 12:07:00,DONATION0388,,,POSTED,
TXN6002BCB873,BB016,O+,RBC,DONATION,2.0,2026-05-28 12:20:00,DONATION0880,,,POSTED,
TXNEDDE6EA4B6,BB010,O+,RBC,DONATION,2.0,2026-05-28 12:58:00,DONATION1237,,,POSTED,
TXN2B975BB196,BB010,O+,Plasma,DONATION,2.0,2026-05-28 13:30:00,DONATION1237,,,POSTED,
TXNE4496BB607,BB016,O+,Platelets,DONATION,2.0,2026-05-28 14:35:00,DONATION0880,,,POSTED,
TXND79B55852A,BB003,B+,RBC,DONATION,1.0,2026-05-28 16:30:00,DONATION1257,,,POSTED,
TXNBEFA4B04D5,BB003,O+,Platelets,DONATION,1.0,2026-05-28 17:29:00,DONATION0388,,,POSTED,
TXN27D969EB4F,BB016,A+,Platelets,ISSUE,1.0,2026-05-28 18:45:00,,,,POSTED,ISSUE0E82E55B5C
TXN5309221CD1,BB014,B+,Plasma,DONATION,1.0,2026-05-29 08:42:00,DONATION1233,,,POSTED,
TXNC4640C203D,BB017,O+,RBC,DONATION,1.0,2026-05-29 09:12:00,DONATION0804,,,POSTED,
TXNCB402E3EA1,BB007,O+,Plasma,DONATION,1.0,2026-05-29 09:59:00,DONATION0636,,,POSTED,
TXN676CB73B2F,BB014,B+,RBC,DONATION,1.0,2026-05-29 10:01:00,DONATION1233,,,POSTED,
TXN32BEE64C26,BB010,O+,RBC,DONATION,1.0,2026-05-29 10:31:00,DONATION0677,,,POSTED,
TXN3669772081,BB001,AB+,RBC,ISSUE,1.0,2026-05-29 10:50:00,,,,POSTED,ISSUE872F18218B
TXNA49D57FE48,BB018,A+,Plasma,DONATION,1.0,2026-05-29 11:08:00,DONATION0893,,,POSTED,
TXN4C258AA655,BB007,B+,Platelets,DONATION,1.0,2026-05-29 11:42:00,DONATION0645,,,POSTED,
TXNDA71A722E1,BB014,B+,Platelets,DONATION,1.0,2026-05-29 13:55:00,DONATION1233,,,POSTED,
TXN8DA7964AE3,BB005,A+,Plasma,ISSUE,4.0,2026-05-29 14:11:00,,,,POSTED,ISSUE442A2929F4
TXNE618E216DE,BB007,O+,RBC,DONATION,1.0,2026-05-29 14:23:00,DONATION0636,,,POSTED,
TXN1E78BAAEB0,BB018,A+,Platelets,DONATION,1.0,2026-05-29 15:49:00,DONATION0893,,,POSTED,
TXN11B2320111,BB016,O+,RBC,ISSUE,4.0,2026-05-29 16:04:00,,,,POSTED,ISSUE4665D2F4C4
TXN7D98E1D4B5,BB007,B+,RBC,DONATION,1.0,2026-05-29 16:38:00,DONATION0645,,,POSTED,
TXN3B2A6CE990,BB018,A+,RBC,DONATION,1.0,2026-05-29 18:06:00,DONATION0893,,,POSTED,
TXN309AAE8BD1,BB017,O+,Plasma,DONATION,1.0,2026-05-29 18:28:00,DONATION0804,,,POSTED,
TXNB4C55B407F,BB010,O+,Plasma,DONATION,1.0,2026-05-29 18:34:00,DONATION0677,,,POSTED,
TXNFA472D0D8B,BB007,B+,Plasma,DONATION,1.0,2026-05-29 18:58:00,DONATION0645,,,POSTED,
TXN0E892CE141,BB003,O+,Plasma,ISSUE,1.0,2026-05-30 09:10:00,,,,POSTED,ISSUEB2B2FBB8BE
TXNE0AC9A7D63,BB018,A+,RBC,DONATION,1.0,2026-05-30 09:52:00,DONATION1457,,,POSTED,
TXN08675442E5,BB020,O+,RBC,ISSUE,1.0,2026-05-30 10:09:00,,,,POSTED,ISSUE03323E4C01
TXN8CBFEE9056,BB004,O+,RBC,DONATION,2.0,2026-05-30 15:25:00,DONATION1332,,,POSTED,
TXN34A7A3BD03,BB018,A+,Plasma,DONATION,1.0,2026-05-30 16:43:00,DONATION1457,,,POSTED,
TXNB7C558F1EA,BB004,O+,Platelets,DONATION,2.0,2026-05-30 17:47:00,DONATION1332,,,POSTED,
TXNC0DB121AF3,BB004,O+,Plasma,DONATION,2.0,2026-05-30 18:36:00,DONATION1332,,,POSTED,
TXN5FBA309863,BB010,O+,Plasma,ISSUE,1.0,2026-05-30 18:37:00,,,,POSTED,ISSUE5FC49AE1D5
TXN92A9864611,BB019,A+,Plasma,DONATION,1.0,2026-05-31 08:41:00,DONATION0053,,,POSTED,
TXN4AD28957BA,BB015,B+,Platelets,DONATION,2.0,2026-05-31 09:01:00,DONATION0803,,,POSTED,
TXN987F18168C,BB008,A+,RBC,DONATION,1.0,2026-05-31 09:18:00,DONATION1143,,,POSTED,
TXNCE6A30F5CF,BB017,O+,Plasma,DONATION,1.0,2026-05-31 09:36:00,DONATION1422,,,POSTED,
TXNF4C8D24677,BB013,O+,RBC,DONATION,1.0,2026-05-31 10:42:00,DONATION0394,,,POSTED,
TXNE0ACAE52C3,BB016,O+,Plasma,ISSUE,2.0,2026-05-31 11:29:00,,,,POSTED,ISSUE90C9A81C20
TXNCD27C5D1AD,BB005,A+,RBC,ISSUE,4.0,2026-05-31 12:36:00,,,,POSTED,ISSUE49C90116BA
TXN82FCB7BA28,BB006,A+,Platelets,DONATION,1.0,2026-05-31 13:14:00,DONATION0931,,,POSTED,
TXN1F7948B3ED,BB006,A+,Plasma,DONATION,1.0,2026-05-31 13:41:00,DONATION0931,,,POSTED,
TXNABA292199D,BB019,A+,RBC,DONATION,1.0,2026-05-31 16:06:00,DONATION0053,,,POSTED,
TXNCBF213791B,BB017,O+,RBC,DONATION,1.0,2026-05-31 17:03:00,DONATION1422,,,POSTED,
TXN5EDE4396BD,BB015,B+,Plasma,DONATION,2.0,2026-05-31 17:37:00,DONATION0803,,,POSTED,
TXN99EA4C54F4,BB008,A+,Plasma,DONATION,1.0,2026-05-31 17:56:00,DONATION1143,,,POSTED,
TXNB539D89A0E,BB015,B+,RBC,DONATION,2.0,2026-05-31 18:05:00,DONATION0803,,,POSTED,
TXN5B412FF5CA,BB013,O+,Plasma,DONATION,1.0,2026-05-31 18:05:00,DONATION0394,,,POSTED,
TXN82AAED9318,BB006,A+,RBC,DONATION,1.0,2026-05-31 18:57:00,DONATION0931,,,POSTED,
TXND3DD8D874E,BB005,A+,Plasma,DONATION,2.0,2026-06-01 08:53:00,DONATION0513,,,POSTED,
TXN7B6241BEBD,BB020,O+,RBC,DONATION,2.0,2026-06-01 09:32:00,DONATION1710,,,POSTED,
TXNB8EC0422D8,BB005,A+,RBC,DONATION,2.0,2026-06-01 10:59:00,DONATION0513,,,POSTED,
TXN52EEE61705,BB020,O+,Plasma,DONATION,2.0,2026-06-01 11:49:00,DONATION1710,,,POSTED,
TXN332BEE9E49,BB017,O+,RBC,ISSUE,3.0,2026-06-01 11:50:00,,,,POSTED,ISSUE94030AE50A
TXN86B5CF2E85,BB017,O+,RBC,DONATION,1.0,2026-06-01 13:18:00,DONATION0634,,,POSTED,
TXN815A4C446F,BB005,A+,Platelets,DONATION,2.0,2026-06-01 15:11:00,DONATION0513,,,POSTED,
TXN8C5ADD49E2,BB015,B+,Plasma,ISSUE,2.0,2026-06-01 17:11:00,,,,POSTED,ISSUE056B00FA49
TXN203E99E34F,BB017,O+,Plasma,DONATION,1.0,2026-06-01 18:31:00,DONATION0634,,,POSTED,
TXN46F270A133,BB007,O+,RBC,ISSUE,3.0,2026-06-01 18:43:00,,,,POSTED,ISSUEE79F77F15F
TXN51DF576032,BB020,AB+,Plasma,DONATION,1.0,2026-06-02 08:18:00,DONATION0311,,,POSTED,
TXNA0D5A4C314,BB017,B+,Plasma,DONATION,3.0,2026-06-02 10:40:00,DONATION0258,,,POSTED,
TXNBCFEFC1379,BB008,O+,Plasma,DONATION,1.0,2026-06-02 11:40:00,DONATION1620,,,POSTED,
TXN5C6E6BA1A8,BB008,O+,Platelets,DONATION,1.0,2026-06-02 12:12:00,DONATION1620,,,POSTED,
TXN24F1FC5F24,BB020,AB+,RBC,DONATION,1.0,2026-06-02 14:55:00,DONATION0311,,,POSTED,
TXN6F7991CB26,BB008,O+,RBC,DONATION,1.0,2026-06-02 15:46:00,DONATION1620,,,POSTED,
TXN5220D0BD8C,BB019,A+,RBC,ISSUE,3.0,2026-06-02 16:55:00,,,,POSTED,ISSUEC0C7C2B8A3
TXN0E3532111E,BB017,B+,Platelets,DONATION,3.0,2026-06-02 18:41:00,DONATION0258,,,POSTED,
TXN3A8DA2D0A6,BB017,B+,RBC,DONATION,3.0,2026-06-02 18:43:00,DONATION0258,,,POSTED,
TXN190AE655D7,BB010,A+,Platelets,DONATION,1.0,2026-06-03 08:23:00,DONATION0861,,,POSTED,
TXN9A6848F246,BB016,O+,Platelets,ISSUE,3.0,2026-06-03 10:01:00,,,,POSTED,ISSUEF8F6C27E1B
TXN5387B40525,BB009,O+,Plasma,DONATION,1.0,2026-06-03 11:23:00,DONATION0906,,,POSTED,
TXN59089F05AC,BB001,A+,RBC,DONATION,1.0,2026-06-03 11:43:00,DONATION0111,,,POSTED,
TXN8687E1A564,BB020,O+,Plasma,ISSUE,2.0,2026-06-03 11:58:00,,,,POSTED,ISSUE46CED4FE8D
TXNE143305326,BB018,O+,RBC,DONATION,1.0,2026-06-03 12:13:00,DONATION0107,,,POSTED,
TXNFEF44B2968,BB001,A+,Plasma,DONATION,1.0,2026-06-03 12:14:00,DONATION0111,,,POSTED,
TXN5A3F815512,BB009,O+,RBC,DONATION,1.0,2026-06-03 14:14:00,DONATION0906,,,POSTED,
TXN6932C139B4,BB009,O+,Plasma,DONATION,1.0,2026-06-03 14:21:00,DONATION0906,,,POSTED,
TXN6087A707C3,BB010,A+,RBC,DONATION,1.0,2026-06-03 14:36:00,DONATION0861,,,POSTED,
TXNDB3AAD4FFF,BB018,O+,Plasma,DONATION,1.0,2026-06-03 14:50:00,DONATION0107,,,POSTED,
TXNCCC28D9505,BB009,O+,Platelets,DONATION,1.0,2026-06-03 15:11:00,DONATION0906,,,POSTED,
TXN9727A34008,BB007,B+,Plasma,ISSUE,3.0,2026-06-03 16:28:00,,,,POSTED,ISSUED2CF185134
TXNBCBF05C983,BB010,A+,Plasma,DONATION,1.0,2026-06-03 16:53:00,DONATION0861,,,POSTED,
TXNB7044A5A5D,BB004,B+,RBC,ISSUE,3.0,2026-06-03 17:42:00,,,,POSTED,ISSUE83B84A4E12
TXN6B0B0FFB38,BB009,O+,RBC,DONATION,1.0,2026-06-03 18:01:00,DONATION0906,,,POSTED,
TXN3673287D9F,BB009,O+,Plasma,ISSUE,2.0,2026-06-04 09:20:00,,,,POSTED,ISSUE2800A382D0
TXND770E1A409,BB007,O+,Platelets,DONATION,1.0,2026-06-04 10:18:00,DONATION1250,,,POSTED,
TXNAB3E2FD6B0,BB012,O+,Platelets,DONATION,1.0,2026-06-04 10:30:00,DONATION1509,,,POSTED,
TXN056EC36447,BB007,O+,Plasma,DONATION,1.0,2026-06-04 11:54:00,DONATION1250,,,POSTED,
TXN9665C7F67F,BB007,O+,RBC,DONATION,1.0,2026-06-04 12:26:00,DONATION1250,,,POSTED,
TXN6E37B07570,BB010,A+,Platelets,ISSUE,1.0,2026-06-04 13:05:00,,,,POSTED,ISSUE2308076CEF
TXN808CFE1E60,BB012,O+,RBC,DONATION,1.0,2026-06-04 14:24:00,DONATION1509,,,POSTED,
TXNA14D04CEA5,BB012,O+,Plasma,DONATION,1.0,2026-06-04 14:34:00,DONATION1509,,,POSTED,
TXNF728BD7E9A,BB003,O+,Platelets,ISSUE,1.0,2026-06-05 08:22:00,,,,POSTED,ISSUE94876C912A
TXN760D69C38B,BB011,O+,RBC,DONATION,1.0,2026-06-05 11:46:00,DONATION0778,,,POSTED,
TXN8778EFDEB8,BB018,O+,RBC,DONATION,1.0,2026-06-05 13:23:00,DONATION1417,,,POSTED,
TXN654268E14F,BB018,O+,Plasma,DONATION,1.0,2026-06-05 14:52:00,DONATION1417,,,POSTED,
TXNEC75E4A207,BB018,O+,Platelets,DONATION,1.0,2026-06-05 14:53:00,DONATION1417,,,POSTED,
TXN6DA36ADD4B,BB015,A+,RBC,DONATION,1.0,2026-06-05 15:01:00,DONATION1570,,,POSTED,
TXNAE74313737,BB015,A+,Plasma,DONATION,1.0,2026-06-05 15:09:00,DONATION1570,,,POSTED,
TXN605A46A6C1,BB018,O+,Plasma,ISSUE,2.0,2026-06-05 16:09:00,,,,POSTED,ISSUED2CAFAF990
TXNE669239896,BB011,O+,Plasma,DONATION,1.0,2026-06-05 16:48:00,DONATION0778,,,POSTED,
TXN8632BD14D8,BB009,A+,RBC,DONATION,2.0,2026-06-06 08:57:00,DONATION0819,,,POSTED,
TXN7C786DEFEE,BB006,A+,Platelets,ISSUE,1.0,2026-06-06 10:59:00,,,,POSTED,ISSUE67BE95E395
TXN7C33B5BF6F,BB010,A+,RBC,ISSUE,2.0,2026-06-06 11:14:00,,,,POSTED,ISSUE28A5F96B04
TXNABB0A9B743,BB009,A+,Plasma,DONATION,2.0,2026-06-06 12:03:00,DONATION0819,,,POSTED,
TXNE20E4F5A8F,BB017,B+,RBC,ISSUE,5.0,2026-06-06 12:45:00,,,,POSTED,ISSUEB5C03D9C95
TXNB3AAC16A37,BB012,A+,RBC,DONATION,2.0,2026-06-06 15:07:00,DONATION1575,,,POSTED,
TXN16F542B705,BB015,A+,RBC,ISSUE,2.0,2026-06-06 17:28:00,,,,POSTED,ISSUEC6DDD9466F
TXNC688C8AF31,BB013,O+,RBC,ISSUE,2.0,2026-06-06 17:32:00,,,,POSTED,ISSUEC3B3820BB3
TXNA152D72157,BB012,A+,Plasma,DONATION,2.0,2026-06-06 17:34:00,DONATION1575,,,POSTED,
TXNDFBB7527E6,BB005,B+,RBC,DONATION,1.0,2026-06-07 08:33:00,DONATION1017,,,POSTED,
TXN5A9B6C3941,BB005,B+,Plasma,DONATION,1.0,2026-06-07 08:35:00,DONATION1017,,,POSTED,
TXNC428C6477E,BB003,B+,Plasma,ISSUE,2.0,2026-06-07 09:06:00,,,,POSTED,ISSUEFD154EBBC5
TXN84505240D7,BB003,B+,Platelets,DONATION,2.0,2026-06-07 09:09:00,DONATION0747,,,POSTED,
TXN1CA6554B7E,BB003,B+,Plasma,DONATION,2.0,2026-06-07 10:11:00,DONATION0747,,,POSTED,
TXN7D8BE47E1C,BB003,B+,RBC,DONATION,2.0,2026-06-07 10:18:00,DONATION0747,,,POSTED,
TXN935FECBAB8,BB015,B+,Plasma,ISSUE,2.0,2026-06-07 10:49:00,,,,POSTED,ISSUE1B0933D67A
TXNB6B8476218,BB001,A+,Plasma,ISSUE,1.0,2026-06-07 11:45:00,,,,POSTED,ISSUEB0B4883DE0
TXNB4ACC7B9FF,BB004,O+,Platelets,ISSUE,2.0,2026-06-07 13:39:00,,,,POSTED,ISSUEDBE5462BBC
TXN9124C99874,BB010,O+,Plasma,ISSUE,2.0,2026-06-07 14:30:00,,,,POSTED,ISSUECEBB71FEC9
