issue_id,blood_bank_id,blood_group,component_type,units,issue_date,hospital_id
ISSUE51EA81655A,BB003,O-,Plasma,1,2023-02-05,HOSP002
ISSUE468406D1E3,BB020,AB-,RBC,1,2025-03-11,HOSP001
ISSUE0B25DC4DD5,BB020,AB-,Plasma,1,2023-09-17,HOSP001
ISSUEB12569C301,BB020,AB-,Platelets,1,2023-09-18,HOSP007
ISSUEFCB6943469,BB010,B-,RBC,2,2024-06-25,HOSP011
ISSUE07E5F686CE,BB010,B-,Plasma,1,2025-12-11,HOSP005
ISSUE5106C0CECC,BB010,B-,Plasma,2,2026-04-20,HOSP009
ISSUED950A8DABC,BB010,B-,Plasma,1,2025-05-07,HOSP002
ISSUE03D6119D5C,BB010,B-,Plasma,1,2024-06-19,HOSP004
ISSUE480F653411,BB010,O-,Platelets,1,2024-10-19,HOSP012
ISSUE48E36F8CDC,BB018,B-,RBC,1,2025-09-15,HOSP007
ISSUEEBF5E53781,BB018,B-,Plasma,1,2025-11-23,HOSP008
ISSUEC017BAED6C,BB015,O+,RBC,3,2025-05-12,HOSP001
ISSUEB7AA4577DF,BB015,O+,RBC,4,2026-03-14,HOSP011
ISSUE67C48EDD75,BB015,O+,RBC,7,2026-03-19,HOSP008
ISSUEA152550960,BB015,O+,RBC,3,2026-04-23,HOSP009
ISSUEDF430CEFDB,BB015,O+,RBC,4,2025-11-12,HOSP011
ISSUE213EFA5A9A,BB015,O+,RBC,2,2026-07-07,HOSP002
ISSUEB1CDA1EAEC,BB015,O+,RBC,4,2025-08-28,HOSP009
ISSUE62B1FE893B,BB015,O+,RBC,1,2025-06-18,HOSP012
ISSUE861A57D575,BB015,O+,RBC,2,2022-06-27,HOSP002
ISSUE5AB9E575FD,BB015,O+,RBC,2,2024-03-03,HOSP006
ISSUE6C1D486A25,BB015,O+,RBC,1,2026-07-30,HOSP009
ISSUE44179AD0B7,BB015,O+,Plasma,6,2025-05-15,HOSP002
ISSUECE61C2C86D,BB015,O+,Plasma,2,2026-03-25,HOSP006
ISSUE1DADCD6EC2,BB015,O+,Plasma,2,2025-06-30,HOSP010
ISSUE8639051AF4,BB015,O+,Plasma,4,2025-08-07,HOSP002
ISSUE39F485B946,BB015,O+,Plasma,2,2026-07-03,HOSP010
ISSUECE95962A69,BB015,O+,Plasma,2,2026-07-21,HOSP007
ISSUE2E99A7F47F,BB015,O+,Plasma,3,2025-08-25,HOSP004
ISSUE2DBA60D44C,BB015,O+,Plasma,2,2026-04-29,HOSP009
ISSUE0A7789481B,BB015,O+,Plasma,2,2025-12-24,HOSP010
ISSUEF2DDC220E7,BB015,O+,Plasma,3,2025-04-01,HOSP005
ISSUE28E68BB472,BB015,O+,Plasma,2,2022-12-05,HOSP010
ISSUE725530E29A,BB015,O+,Plasma,1,2026-08-02,HOSP001
ISSUE7E00D0FB73,BB015,O+,Platelets,2,2024-09-30,HOSP002
ISSUED212816F25,BB015,O+,Platelets,2,2023-11-13,HOSP008
ISSUEA6671B0F9A,BB015,O+,Platelets,1,2025-08-28,HOSP009
ISSUE4DEA9E9229,BB015,O+,Platelets,1,2024-03-01,HOSP006
ISSUE9FB598A7CE,BB016,O+,RBC,6,2026-04-05,HOSP007
ISSUE996FBD48E9,BB016,O+,RBC,2,2022-05-03,HOSP001
ISSUEEC39BF924B,BB016,O+,RBC,2,2023-06-19,HOSP005
ISSUE4665D2F4C4,BB016,O+,RBC,4,2026-05-29,HOSP008
ISSUEFC52E88E1D,BB016,O+,RBC,2,2026-07-24,HOSP012
ISSUEDA337CD736,BB016,O+,RBC,2,2022-02-24,HOSP003
ISSUE89DF82CAA9,BB016,O+,RBC,2,2025-01-15,HOSP009
ISSUEB94ECE7552,BB016,O+,RBC,2,2023-09-14,HOSP012
ISSUE464F04B78B,BB016,O+,RBC,1,2023-10-31,HOSP010
ISSUEE327479109,BB016,O+,RBC,2,2024-02-18,HOSP011
ISSUE9CCB1C009D,BB016,O+,RBC,2,2025-04-23,HOSP001
ISSUEA7A7AD7EC2,BB016,O+,RBC,1,2022-10-10,HOSP006
ISSUEFA28C9CD07,BB016,O+,RBC,1,2026-05-23,HOSP012
ISSUE8F73184EDE,BB016,O+,Plasma,5,2023-10-21,HOSP011
ISSUE5275DCD487,BB016,O+,Plasma,4,2022-05-03,HOSP004
ISSUE90C9A81C20,BB016,O+,Plasma,2,2026-05-31,HOSP001
ISSUE6DD1B34A94,BB016,O+,Plasma,3,2026-01-07,HOSP003
ISSUEC91091CEB9,BB016,O+,Plasma,1,2023-10-30,HOSP005
ISSUE5263359A8B,BB016,O+,Plasma,3,2024-02-19,HOSP008
ISSUE97D2574D28,BB016,O+,Plasma,2,2024-05-07,HOSP002
ISSUEDDA0980AF8,BB016,O+,Plasma,2,2022-10-09,HOSP009
ISSUEEE54D5B5C5,BB016,O+,Platelets,3,2025-11-18,HOSP010
ISSUEF8F6C27E1B,BB016,O+,Platelets,3,2026-06-03,HOSP009
ISSUE1F7DB03E76,BB016,O+,Platelets,1,2024-05-06,HOSP001
ISSUE318668A59A,BB016,O+,Platelets,2,2022-10-06,HOSP011
ISSUEC97694C8A1,BB002,B-,RBC,1,2025-11-25,HOSP005
ISSUE6F03FC0D08,BB002,B-,RBC,1,2026-04-22,HOSP003
ISSUEF1DAA63BE8,BB002,B-,RBC,1,2025-07-05,HOSP003
ISSUEE6B1813E0D,BB002,B-,RBC,1,2025-09-27,HOSP003
ISSUE69E78F357D,BB002,B-,Plasma,1,2026-04-29,HOSP011
ISSUE4BFFACC1BD,BB010,O+,RBC,4,2026-06-27,HOSP010
ISSUEE19FABA575,BB010,O+,RBC,4,2025-03-21,HOSP012
ISSUE19E56364B3,BB010,O+,RBC,4,2024-12-20,HOSP004
ISSUEB33F965709,BB010,O+,RBC,2,2025-04-23,HOSP011
ISSUE890D9C3B6F,BB010,O+,RBC,1,2026-03-27,HOSP004
ISSUE25C42C52F7,BB010,O+,RBC,1,2025-05-10,HOSP009
ISSUE9E2DBAF3D9,BB010,O+,RBC,2,2026-08-13,HOSP003
ISSUEDE6319228F,BB010,O+,Plasma,5,2026-06-25,HOSP002
ISSUE27B53E8DF0,BB010,O+,Plasma,2,2026-02-12,HOSP006
ISSUECDF28BBA44,BB010,O+,Plasma,4,2025-03-17,HOSP001
ISSUE5FC49AE1D5,BB010,O+,Plasma,1,2026-05-30,HOSP003
ISSUE45C0AF724D,BB010,O+,Plasma,2,2024-08-22,HOSP002
ISSUEE71B10098D,BB010,O+,Plasma,1,2023-01-29,HOSP003
ISSUE491FD4C9B4,BB010,O+,Plasma,2,2025-04-24,HOSP005
ISSUE8CC2B704F0,BB010,O+,Plasma,2,2025-06-23,HOSP010
ISSUE43AF8F86B5,BB010,O+,Plasma,2,2026-03-27,HOSP002
ISSUECEBB71FEC9,BB010,O+,Plasma,2,2026-06-07,HOSP006
ISSUEE9E120C6B6,BB010,O+,Plasma,1,2026-05-12,HOSP001
ISSUE4848F7A01C,BB010,O+,Plasma,1,2026-05-26,HOSP007
ISSUEA9786CE427,BB010,O+,Plasma,1,2025-05-07,HOSP005
ISSUE10826AED4E,BB010,O+,Plasma,1,2025-04-06,HOSP009
ISSUE3800B27CF6,BB010,O+,Platelets,3,2026-06-22,HOSP010
ISSUE77B8229902,BB010,O+,Platelets,2,2026-01-17,HOSP001
ISSUE91715D6D0E,BB010,O+,Platelets,2,2025-12-21,HOSP009
ISSUE078C9BE5ED,BB010,O+,Platelets,1,2025-11-17,HOSP001
ISSUEFFE4AF948D,BB017,A+,Platelets,2,2025-09-01,HOSP012
ISSUE520BDFF27C,BB017,A+,Platelets,1,2025-08-22,HOSP008
ISSUE47A5F898AE,BB007,A+,Platelets,1,2023-10-17,HOSP011
ISSUE382EFBEBC3,BB007,A+,Platelets,2,2024-09-23,HOSP011
ISSUE4D259354AA,BB007,A+,Platelets,2,2024-12-30,HOSP012
ISSUEEDC4ADCA8B,BB007,AB+,RBC,1,2026-04-22,HOSP001
ISSUE50F708F246,BB007,AB+,Plasma,1,2025-02-21,HOSP001
ISSUE45A6E78C5A,BB007,AB+,Platelets,1,2024-01-01,HOSP012
ISSUED129CB3B7A,BB001,B-,RBC,1,2025-05-08,HOSP005
ISSUE4D9CB051D9,BB001,B-,Platelets,1,2025-05-06,HOSP003
ISSUE8DF6C07912,BB001,B-,Platelets,1,2021-12-21,HOSP011
ISSUE56AC90303A,BB010,B-,Platelets,1,2025-08-09,HOSP004
ISSUEC4988A9D96,BB010,B-,Platelets,1,2025-12-02,HOSP002
ISSUE8EB0F1B18A,BB010,B-,Platelets,1,2025-07-07,HOSP002
ISSUEE01BDDF71B,BB020,B+,RBC,1,2025-06-24,HOSP011
ISSUE158060D806,BB020,B+,RBC,2,2023-06-09,HOSP004
ISSUE0300A7FAC2,BB020,B+,RBC,3,2026-02-13,HOSP010
ISSUECF2BA73B8C,BB020,B+,RBC,1,2024-10-14,HOSP009
ISSUE51368E8DE9,BB020,B+,Plasma,1,2024-07-28,HOSP001
ISSUEC83D79FD5E,BB020,B+,Plasma,1,2026-03-17,HOSP003
ISSUE3F7CA595F2,BB020,B+,Plasma,2,2025-06-21,HOSP011
ISSUE196742B931,BB016,AB+,Plasma,1,2022-07-19,HOSP010
ISSUE83DFEF9054,BB016,AB+,Plasma,1,2026-03-02,HOSP010
ISSUED5CBE66B15,BB016,AB+,Platelets,1,2025-09-15,HOSP006
ISSUE7F8AA70AD7,BB016,AB+,Platelets,1,2022-07-25,HOSP012
ISSUE4DA4970457,BB006,B-,RBC,1,2021-08-10,HOSP006
ISSUEF72AA42033,BB006,B-,RBC,1,2023-11-22,HOSP012
ISSUEFF3F697697,BB007,B+,RBC,4,2026-08-09,HOSP007
ISSUEFC028307EB,BB007,B+,RBC,2,2026-03-22,HOSP001
ISSUE689E5D218E,BB007,B+,RBC,2,2025-01-04,HOSP007
ISSUECEED2C3AAF,BB007,B+,RBC,1,2026-01-19,HOSP003
ISSUE202B70D825,BB007,B+,RBC,1,2026-07-07,HOSP011
ISSUE8061160381,BB007,B+,Plasma,4,2026-08-05,HOSP005
ISSUED2CF185134,BB007,B+,Plasma,3,2026-06-03,HOSP001
ISSUE83B6FFB101,BB007,B+,Plasma,2,2024-11-08,HOSP011
ISSUE2F03485B81,BB007,B+,Plasma,1,2025-01-12,HOSP011
ISSUEF344C6FA5E,BB007,B+,Plasma,1,2024-06-30,HOSP012
ISSUE3527D01753,BB007,B+,Plasma,1,2023-11-01,HOSP003
ISSUEC03208910B,BB007,B+,Plasma,2,2026-04-12,HOSP010
ISSUEC4A1EE93DD,BB007,B+,Platelets,2,2024-06-06,HOSP010
ISSUEC31042C9D8,BB007,B+,Platelets,1,2026-05-02,HOSP009
ISSUE93B2BF5CAA,BB004,A+,Platelets,2,2024-06-08,HOSP005
ISSUE66D135CDE6,BB004,A+,Platelets,2,2026-02-11,HOSP004
ISSUE66C9B1B9E2,BB004,A+,Platelets,1,2023-07-05,HOSP004
ISSUEC2A920961C,BB004,A+,Platelets,1,2025-01-28,HOSP009
ISSUECEE593C6CB,BB004,A+,Platelets,1,2025-04-17,HOSP007
ISSUED238C96C1A,BB010,AB+,RBC,1,2026-01-25,HOSP012
ISSUE12A658A023,BB010,AB+,RBC,1,2025-08-23,HOSP011
ISSUEE5CD1FBC0E,BB010,AB+,Plasma,1,2026-01-20,HOSP005
ISSUEB2A4495683,BB010,AB+,Plasma,1,2026-01-28,HOSP002
ISSUE79A5202BE9,BB017,AB+,RBC,2,2026-07-28,HOSP003
ISSUE1E658EC4FF,BB017,AB+,RBC,1,2025-04-17,HOSP009
ISSUE653A3DCF04,BB017,AB+,RBC,1,2024-02-05,HOSP008
ISSUE782C631748,BB017,AB+,Plasma,2,2026-03-29,HOSP006
ISSUE191514FEBE,BB017,AB+,Plasma,2,2023-12-04,HOSP007
ISSUE59D0D89215,BB017,AB+,Plasma,1,2024-07-16,HOSP005
ISSUE884FB4202E,BB017,AB+,Plasma,1,2024-02-02,HOSP003
ISSUE00A290FB81,BB017,AB+,Plasma,1,2024-09-18,HOSP009
ISSUEEC0681480C,BB005,B-,RBC,1,2026-02-11,HOSP007
ISSUEBB12F63BE1,BB005,B-,RBC,1,2026-08-02,HOSP006
ISSUE73EAD7DCAB,BB005,B-,Plasma,1,2026-08-09,HOSP011
ISSUE6A35514AA3,BB005,B-,Plasma,1,2026-02-18,HOSP003
ISSUE086ED350F5,BB005,B-,Plasma,1,2026-08-08,HOSP011
ISSUE27725B5386,BB005,B-,Plasma,1,2025-07-06,HOSP005
ISSUEE4A18C8061,BB017,B-,RBC,1,2025-02-13,HOSP012
ISSUE9B44684247,BB017,B-,RBC,1,2025-02-08,HOSP012
ISSUE5DC8CDE3C9,BB017,B-,Plasma,1,2025-02-01,HOSP010
ISSUEC74B017551,BB017,B-,Plasma,1,2026-07-01,HOSP005
ISSUEC28F9A3630,BB017,B-,Plasma,1,2025-02-07,HOSP003
ISSUE242D550D68,BB017,B-,Plasma,1,2026-07-11,HOSP007
ISSUE56CF74A84D,BB017,B-,Platelets,1,2025-01-30,HOSP003
ISSUEA16E00CEC8,BB017,B-,Platelets,1,2024-12-16,HOSP002
ISSUE105F573CC4,BB012,B-,RBC,1,2024-11-15,HOSP010
ISSUE9FA93E75E6,BB012,B-,RBC,1,2025-11-13,HOSP011
ISSUE1263D93C2D,BB012,B-,RBC,1,2026-02-11,HOSP003
ISSUE7B6389139F,BB012,B-,RBC,1,2024-10-07,HOSP001
ISSUE5F4F3A7B75,BB012,B-,RBC,1,2025-03-12,HOSP004
ISSUE1482A15275,BB012,B-,Platelets,1,2025-04-29,HOSP008
ISSUE1768646FB9,BB012,B-,Platelets,1,2025-11-13,HOSP007
ISSUE058A7FBF51,BB013,A-,RBC,1,2026-02-24,HOSP004
ISSUEDECA267FA2,BB013,A-,Plasma,1,2026-02-23,HOSP006
ISSUE621ACC382E,BB006,A-,RBC,1,2025-11-03,HOSP011
ISSUE4D4FC30E03,BB020,B+,Platelets,2,2024-12-26,HOSP003
ISSUE1DB5AED074,BB020,B+,Platelets,1,2025-06-17,HOSP011
ISSUE6BED84AAD1,BB020,B+,Platelets,2,2024-10-18,HOSP011
ISSUE78EDCA7DC9,BB004,O-,RBC,1,2026-01-17,HOSP003
ISSUE1D9CD45C1B,BB004,O-,RBC,1,2025-03-29,HOSP010
ISSUEA773F6B6E6,BB004,O-,Plasma,1,2022-08-10,HOSP005
ISSUE25F9F73315,BB004,O-,Plasma,1,2025-03-22,HOSP001
ISSUE3B17B66933,BB004,O-,Plasma,1,2025-11-19,HOSP004
ISSUE707E77317D,BB017,B+,Platelets,1,2023-04-17,HOSP010
ISSUE2F0CDCA381,BB017,B+,Platelets,2,2024-05-16,HOSP009
ISSUE0C9B7CD032,BB007,B-,RBC,1,2023-08-12,HOSP003
ISSUE902DAA0AA8,BB006,AB+,RBC,1,2025-09-21,HOSP007
ISSUE4481579628,BB006,AB+,RBC,1,2026-05-20,HOSP009
ISSUE6C2D4CBDA4,BB006,AB+,Platelets,1,2026-05-21,HOSP008
ISSUEF69D0BF122,BB008,B-,RBC,1,2022-06-10,HOSP011
ISSUE3CF43019C0,BB008,B-,RBC,1,2024-08-03,HOSP001
ISSUE19A0D713CD,BB008,B-,Plasma,1,2022-06-09,HOSP001
ISSUE1B3412AA84,BB008,B-,Plasma,1,2024-03-08,HOSP012
ISSUE9E9C740211,BB008,B-,Plasma,1,2025-10-30,HOSP010
ISSUEE80D13F513,BB008,B-,Plasma,1,2025-09-02,HOSP011
ISSUE29CCC32A5F,BB014,AB+,Plasma,1,2025-12-21,HOSP010
ISSUE662C263920,BB018,B+,Platelets,1,2025-06-12,HOSP006
ISSUE51483B9E8B,BB018,B+,Platelets,1,2023-09-16,HOSP003
ISSUE66957BF1C4,BB018,B+,Platelets,1,2025-10-10,HOSP010
ISSUE4954CEB325,BB011,AB+,RBC,1,2025-06-20,HOSP012
ISSUE9EC54136A4,BB011,A+,Platelets,3,2025-07-08,HOSP009
ISSUE4B5A0738DA,BB011,A+,Platelets,1,2026-05-17,HOSP004
ISSUEE896EFBB31,BB011,A+,Platelets,2,2026-04-24,HOSP010
ISSUEF876AB677C,BB011,A+,Platelets,2,2024-07-29,HOSP006
ISSUE196F4B0BF0,BB011,A+,Platelets,1,2024-06-01,HOSP006
ISSUE09CC08BF80,BB003,A-,RBC,1,2025-10-24,HOSP002
ISSUED044174B1A,BB003,A-,RBC,1,2025-04-28,HOSP003
ISSUE2B676DA337,BB003,A-,Plasma,1,2026-05-19,HOSP006
ISSUE1F9A0F44CF,BB003,A-,Plasma,1,2025-09-17,HOSP011
ISSUE3FB3E1B2B8,BB010,A-,RBC,1,2025-05-18,HOSP007
ISSUE938F813F34,BB010,A-,RBC,1,2024-10-24,HOSP009
ISSUE4A7CA035CB,BB010,A-,RBC,1,2024-10-22,HOSP006
ISSUEF9702E9704,BB010,A-,Plasma,1,2023-01-19,HOSP006
ISSUE8F8052A0A5,BB018,O+,Platelets,1,2024-12-30,HOSP012
ISSUE1E84820FC7,BB018,O+,Platelets,2,2024-09-14,HOSP006
ISSUE1CF588F91B,BB018,O+,Platelets,1,2026-06-15,HOSP009
ISSUE026222F8C2,BB019,A-,RBC,2,2026-04-15,HOSP001
ISSUE3F7C08D609,BB019,A-,RBC,1,2024-01-01,HOSP004
ISSUEB1E1117EB6,BB019,A-,Plasma,1,2023-06-30,HOSP002
ISSUE1B670D3DB0,BB019,A-,Plasma,1,2024-08-06,HOSP006
ISSUEE6A3440531,BB019,A-,Platelets,1,2026-04-17,HOSP009
ISSUE2D7FA1064E,BB008,AB+,RBC,1,2025-04-19,HOSP011
ISSUEC7CDCE36D3,BB008,AB+,Plasma,1,2022-12-01,HOSP009
ISSUEA6AA3C6DFB,BB008,AB+,Plasma,1,2025-04-17,HOSP003
ISSUEF70579F7AB,BB008,AB+,Platelets,1,2022-12-02,HOSP010
ISSUEE75F36280F,BB020,AB+,RBC,1,2026-06-07,HOSP001
ISSUE0CF2BAC7F5,BB020,AB+,RBC,1,2023-01-02,HOSP007
ISSUE1301D04E59,BB020,AB+,RBC,1,2026-01-11,HOSP001
ISSUE4B961F8769,BB020,AB+,Plasma,1,2026-07-29,HOSP008
ISSUE9F5F0406CD,BB016,A-,Platelets,1,2025-02-18,HOSP005
ISSUE1CD30F2021,BB012,A-,RBC,1,2023-09-09,HOSP011
ISSUE29D63081E4,BB012,A-,Plasma,2,2023-09-07,HOSP011
ISSUE2C2D55567D,BB012,A-,Plasma,1,2025-10-11,HOSP012
ISSUECA1B1A25A7,BB012,A-,Plasma,1,2025-04-29,HOSP003
ISSUE79A947FE35,BB017,O+,RBC,7,2026-06-19,HOSP002
ISSUE961201A30F,BB017,O+,RBC,2,2026-06-11,HOSP005
ISSUE94030AE50A,BB017,O+,RBC,3,2026-06-01,HOSP006
ISSUE592245DE59,BB017,O+,RBC,5,2025-05-23,HOSP005
ISSUE3C4F73F8DE,BB017,O+,RBC,2,2026-05-07,HOSP001
ISSUED2CDADFB71,BB017,O+,RBC,3,2026-08-11,HOSP008
ISSUECF3CC01314,BB017,O+,RBC,2,2021-10-06,HOSP010
ISSUE1DED9EB638,BB017,O+,RBC,2,2026-03-24,HOSP003
ISSUECB79FC0818,BB017,O+,RBC,1,2025-04-05,HOSP009
ISSUECCA4167210,BB017,O+,RBC,2,2026-01-11,HOSP006
ISSUE8AA798F9F2,BB017,O+,RBC,2,2024-09-18,HOSP002
ISSUEEEB7D4F137,BB017,O+,RBC,1,2025-07-01,HOSP001
ISSUE2AB679CC86,BB017,O+,Plasma,6,2026-05-13,HOSP012
ISSUED403F27D75,BB017,O+,Plasma,3,2023-06-26,HOSP001
ISSUE54167954FF,BB017,O+,Plasma,2,2025-11-12,HOSP007
ISSUEFE5C7E0B46,BB017,O+,Plasma,3,2024-11-14,HOSP003
ISSUE47B865D0BA,BB017,O+,Plasma,4,2025-11-07,HOSP003
ISSUE1F3D5B96BD,BB017,O+,Plasma,1,2021-09-29,HOSP004
ISSUEB04287E9B9,BB017,O+,Plasma,3,2026-01-13,HOSP001
ISSUE4C3B89A9A4,BB017,O+,Plasma,2,2026-07-06,HOSP010
ISSUEE78A5E5E66,BB017,O+,Plasma,1,2026-01-07,HOSP011
ISSUEF4B3761AF7,BB017,O+,Plasma,2,2025-04-27,HOSP011
ISSUED07F5434DB,BB017,O+,Plasma,1,2024-04-05,HOSP003
ISSUEC937000963,BB017,O+,Plasma,2,2025-03-29,HOSP011
ISSUE38829FC447,BB006,O-,RBC,1,2024-10-04,HOSP004
ISSUEB032620C33,BB006,O-,RBC,1,2023-11-14,HOSP003
ISSUE9B9482138F,BB006,O-,Plasma,1,2024-06-25,HOSP002
ISSUE8EDF546CC9,BB001,A+,Platelets,2,2024-09-22,HOSP010
ISSUE358971E393,BB001,A+,Platelets,1,2026-07-17,HOSP001
ISSUECF4ED5D4CC,BB010,B+,RBC,3,2025-10-18,HOSP004
ISSUE67C5558211,BB010,B+,RBC,2,2026-03-22,HOSP001
ISSUEE60008221F,BB010,B+,RBC,1,2025-08-07,HOSP006
ISSUEDA1EE4809C,BB010,B+,RBC,1,2025-05-04,HOSP002
ISSUEDC5BCF1B10,BB010,B+,RBC,2,2026-02-27,HOSP007
ISSUE85A1CBA7C0,BB010,B+,Plasma,2,2023-09-09,HOSP001
ISSUEE28707F02F,BB010,B+,Plasma,3,2025-10-24,HOSP001
ISSUE3C8362AD15,BB010,B+,Plasma,1,2026-04-11,HOSP002
ISSUEFA35F12BAA,BB010,B+,Plasma,2,2026-03-15,HOSP011
ISSUED8BA8240CE,BB010,B+,Plasma,1,2024-05-06,HOSP001
ISSUEDA2F598302,BB010,B+,Plasma,1,2024-01-13,HOSP010
ISSUE3DFC4CCB47,BB010,B+,Platelets,1,2026-07-31,HOSP002
ISSUE3B32453289,BB010,B+,Platelets,1,2024-01-12,HOSP002
ISSUE6E3FA25BB0,BB011,AB-,RBC,1,2025-11-21,HOSP012
ISSUE5398AF875C,BB011,AB-,RBC,1,2022-04-10,HOSP002
ISSUE6D5B23CFC7,BB011,AB-,Plasma,1,2022-04-03,HOSP012
ISSUE8749077285,BB010,A+,Platelets,2,2026-03-06,HOSP002
ISSUEC5B5045106,BB010,A+,Platelets,1,2024-03-20,HOSP001
ISSUE2308076CEF,BB010,A+,Platelets,1,2026-06-04,HOSP004
ISSUEFCF1EF12F6,BB010,A+,Platelets,1,2026-07-25,HOSP008
ISSUED36660AEE6,BB010,A+,Platelets,1,2026-03-26,HOSP010
ISSUE1AA10CE4B9,BB017,O+,Platelets,3,2026-06-21,HOSP008
ISSUE08CB1B2D27,BB017,O+,Platelets,1,2025-11-08,HOSP009
ISSUE6A18F9D809,BB017,O+,Platelets,2,2026-04-11,HOSP003
ISSUEA0798947DA,BB017,O+,Platelets,2,2024-11-19,HOSP007
ISSUEDEEB7C0BE1,BB017,O+,Platelets,2,2026-08-10,HOSP012
ISSUE906E79A5AC,BB017,O+,Platelets,1,2025-11-09,HOSP007
ISSUE2068605146,BB017,O+,Platelets,1,2024-09-19,HOSP001
ISSUED4B48BC2AC,BB013,O-,RBC,1,2025-04-04,HOSP009
ISSUEE8C3FC894A,BB013,O+,Platelets,1,2025-11-15,HOSP003
ISSUE97CE7AEDAA,BB013,O+,Platelets,1,2024-01-13,HOSP007
ISSUE784EBE3AD1,BB008,B+,RBC,3,2025-01-01,HOSP002
ISSUECCDB0192F3,BB008,B+,RBC,4,2023-02-15,HOSP003
ISSUECF642FC527,BB008,B+,RBC,2,2024-06-16,HOSP010
ISSUE2C01A42449,BB008,B+,RBC,2,2025-12-29,HOSP007
ISSUE807CEE3730,BB008,B+,Plasma,2,2025-04-06,HOSP007
ISSUE7296C1F0AF,BB008,B+,Plasma,1,2025-12-04,HOSP008
ISSUEDE051CE5D6,BB008,B+,Plasma,2,2023-02-10,HOSP003
ISSUE96C0E44D80,BB008,B+,Plasma,3,2024-01-04,HOSP002
ISSUE0D5DE310CD,BB012,O-,RBC,1,2025-12-04,HOSP008
ISSUEAC5E9322DF,BB012,O-,Plasma,1,2023-02-24,HOSP002
ISSUE5CE1B07B9F,BB007,A-,RBC,1,2024-03-30,HOSP002
ISSUE410D1C6193,BB007,A-,RBC,1,2025-05-03,HOSP006
ISSUEEECCF19215,BB007,A-,RBC,1,2024-02-04,HOSP001
ISSUE3CFE7753EB,BB007,A-,Plasma,1,2024-03-29,HOSP011
ISSUE13281FA663,BB007,A-,Plasma,1,2025-05-05,HOSP011
ISSUE5C5F0999F3,BB004,AB+,RBC,1,2025-05-04,HOSP007
ISSUEA88702EC07,BB015,A-,RBC,1,2026-01-20,HOSP012
ISSUE774950D57C,BB015,A-,RBC,1,2021-04-02,HOSP006
ISSUE6E365C7EDD,BB015,A-,Plasma,1,2026-03-19,HOSP012
ISSUE1ABFDBDFC6,BB015,A-,Plasma,1,2026-01-14,HOSP008
ISSUE2F6C0516D1,BB015,A-,Platelets,1,2025-11-24,HOSP007
ISSUEAAB3D5390D,BB006,A+,Platelets,2,2025-03-31,HOSP002
ISSUE67BE95E395,BB006,A+,Platelets,1,2026-06-06,HOSP003
ISSUEEEC205D2FF,BB006,A+,Platelets,3,2025-05-24,HOSP004
ISSUE98E93EDB66,BB006,A+,Platelets,3,2026-04-17,HOSP003
ISSUEEEFE7CC19A,BB016,B+,RBC,1,2024-10-02,HOSP002
ISSUEBA31568348,BB016,B+,Plasma,2,2024-10-01,HOSP007
ISSUE4F4DDF5D10,BB016,B+,Plasma,1,2024-02-16,HOSP005
ISSUE4BC06300DF,BB009,A-,Platelets,1,2025-11-21,HOSP006
ISSUE85C15BB4C0,BB016,B+,Platelets,1,2024-10-07,HOSP002
ISSUEDF93D9262F,BB008,B+,Platelets,1,2024-12-31,HOSP005
ISSUEEEE8A28F49,BB008,B+,Platelets,2,2024-01-04,HOSP012
ISSUE87D76452ED,BB008,B+,Platelets,1,2024-10-08,HOSP005
ISSUEF253F62D54,BB019,AB+,RBC,2,2023-05-09,HOSP010
ISSUEF3C7F20770,BB019,AB+,RBC,1,2022-11-22,HOSP009
ISSUE13BC356644,BB019,AB+,Plasma,1,2022-04-30,HOSP005
ISSUED784FEDD79,BB019,AB+,Plasma,2,2022-11-20,HOSP011
ISSUED672CA0F72,BB019,AB+,Plasma,1,2025-10-30,HOSP011
ISSUE8A799388CE,BB019,AB+,Platelets,1,2022-11-22,HOSP001
ISSUECD7CD70D1F,BB019,AB+,Platelets,1,2025-10-29,HOSP012
ISSUE3133F148BC,BB006,B+,RBC,1,2025-12-07,HOSP012
ISSUED90BA87C52,BB006,B+,RBC,1,2026-08-13,HOSP006
ISSUEB59ED6D288,BB006,B+,RBC,1,2023-09-13,HOSP011
ISSUE0C69195D39,BB006,B+,RBC,1,2023-11-06,HOSP001
ISSUEC1C97D4A38,BB006,B+,Plasma,1,2024-07-03,HOSP001
ISSUED1EA0DA441,BB017,O-,RBC,1,2023-06-24,HOSP005
ISSUE5F98F49348,BB017,O-,RBC,1,2022-06-01,HOSP001
ISSUEB0A7AD8361,BB017,O-,Plasma,1,2024-06-17,HOSP007
ISSUE37981F3585,BB017,O-,Plasma,1,2022-09-29,HOSP006
ISSUEFCB603E65D,BB017,O-,Plasma,1,2023-06-29,HOSP006
ISSUECA7C0A9B12,BB017,O-,Plasma,1,2022-05-30,HOSP003
ISSUE820F952E64,BB006,B-,Platelets,1,2024-02-10,HOSP008
ISSUE463A28AF59,BB009,AB+,RBC,1,2025-11-30,HOSP010
ISSUE8D311FF5BF,BB009,AB+,RBC,1,2026-07-17,HOSP012
ISSUE9469A09630,BB009,AB+,Platelets,1,2025-01-27,HOSP008
ISSUE057BF635CB,BB012,AB+,Platelets,1,2025-10-31,HOSP010
